ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType,Non-TAA
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3183-01,,5X20ML,LIDOCAINE HCL 2%/EPINEPHRINE 1:200000 INJ,LIDOCAINE HCL 2%/EPINEPHRINE 1:200000 INJ FTV,CN204,F,T,10.76,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3307-03,,3X30ML,"ACETYLCYSTEINE 10% SOLN,INHL,30ML","ACETYLCYSTEINE 10% SOLN,INHL",RE400,F,T,25.87,03/15/2018,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3308-03,,3X30ML,"ACETYLCYSTEINE 20% SOLN,INHL,30ML","ACETYLCYSTEINE 20% SOLN,INHL",RE400,F,T,26.53,03/15/2018,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3373-01,,1ML,"FENOLDOPAM MESYLATE 10MG/ML INJ,CONC,FTV,1ML",CORLOPAM 10MG/ML 1ML FTV,AU100,T,T,254.69,04/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3373-02,,2ML,"FENOLDOPAM MESYLATE 10MG/ML INJ,CONC,FTV,2ML",CORLOPAM 10MG/ML 2ML FTV,AU100,T,T,515.57,04/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3375-04,,10X4ML,NOREPINEPHRINE BITARTRATE 1MG/ML INJ,LEVOPHED 1MG/ML INJ 4ML AMP,AU100,T,T,80.31,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3613-01,,10X2ML,BUPIVACAINE HCL 0.75%/DEXTROSE 8.25% INJ,BUPIVACAINE HCL 0.75%/DEX 8.25% SPINAL INJ,CN204,F,T,12.36,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3814-12,,5X10ML,MORPHINE SO4 0.5MG/ML (PF) INJ,MORPHINE SO4 0.5MG/ML (PF) INJ,CN101,F,T,25.51,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-3815-12,,5X10ML,"MORPHINE SO4 1MG/ML (PF) INJ,10ML","MORPHINE SO4 1MG/ML (PF) INJ,10ML",CN101,F,T,28.18,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4090-01,,25X10ML,ZINC CHLORIDE 1MG/ML INJ,ZINC TRACE MTL 1MG/ML INJ,TN405,F,T,112.76,02/10/2017,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4091-01,,10X25ML,MANGANESE CHLORIDE 0.1MG/ML INJ,MANGANESE CHLORIDE 0.1MG/ML INJ,TN499,T,T,396.70,02/17/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4093-01,,10X25ML,CHROMIUM 4MCG/ML INJ,CHROMIUM 4MCG/ML INJ,TN499,T,T,346.44,02/17/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4332-01,,10,VANCOMYCIN HCL 500MG/VIL INJ,VANCOMYCIN HCL 500MG/VIL INJ,AM900,F,T,21.26,06/01/2016,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4350-03,,10,"DILTIAZEM HCL 100MG/VIL INJ,ADD-VANTAGE",DILTIAZEM HCL 100MG/VIL ADD-VANTAGE,CV200,F,T,68.83,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4883-01,,10x300ml,"LINEZOLID 2MG/ML INJ,BAG,300ML",LINEZOLID-0.9% NACL 600 MG/300,AM900,T,T,374.73,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4888-12,,25X10ML,SODIUM CHLORIDE 0.9% INJ,SODIUM CHLORIDE 0.9% INJ FTV,TN102,F,T,22.39,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-4910-34,,10X5ML,"ATROPINE SO4 0.1MG/ML INJ,SYRINGE,5ML",ATROPINE SO4 0.1MG/ML INJ ABJ LS,AU350,F,T,71.46,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6476-44,,10,ERYTHROMYCIN LACTOBIONATE 500MG/VIL INJ IV,ERYTHROCIN LACTOBIONATE 500MG/VIL INJ ADD-V,AM200,F,T,290.95,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6482-01,,10,ERYTHROMYCIN LACTOBIONATE 500MG/VIL (PF) INJ IV,ERYTHROCIN LACTOBIONATE 500MG/VIL INJ PF,AM200,T,T,144.48,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6509-01,,1,VANCOMYCIN HCL 5GM/VIL INJ,VANCOMYCIN HCL 5GM/VIL INJ BULK,AM900,F,T,15.83,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6510-01,,1,VANCOMYCIN HCL 10GM/VIL INJ,VANCOMYCIN HCL 10GM/VIL INJ BULK,AM900,F,T,30.32,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6533-21,,10,VANCOMYCIN HCL 1GM/VIL INJ,VANCOMYCIN HCL 1GM/VIL INJ,AM900,F,T,36.18,06/04/2021,09/30/2022,FSS,Compliant
V797D-40157,Apotex Corporation,05/01/2014,01/31/2022,60505-1318-03,,30,"PAROXETINE HCL 37.5MG TAB,SA","PAROXETINE HCL 37.5MG TAB,SA",CN609,T,T,7.72,03/05/2021,01/31/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6535-01,,10,VANCOMYCIN HCL 1GM/VIL INJ,VANCOMYCIN HCL 1GM/VIL INJ ADD-VANTAGE,AM900,F,T,37.69,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6629-02,,25X10ML,SUCCINYLCHOLINE CHLORIDE 20MG/ML INJ,QUELICIN 20MG/ML INJ FTV,MS300,T,T,251.75,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6695-01,,10X10ML,ETOMIDATE 2MG/ML INJ,AMIDATE 2MG/ML INJ FTPV,CN203,T,T,38.47,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-6695-02,,10X20ML,ETOMIDATE 2MG/ML INJ,AMIDATE 2MG/ML INJ FTPV,CN203,T,T,46.49,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7100-66,,50X50ML,"DEXTROSE 5% INJ,PLASTIC CONTAINER","DEXTROSE 5% INJ,PLASTIC CONTAINER",TN101,F,T,45.64,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7100-67,,50X100ML,"DEXTROSE 5% INJ,PLASTIC CONTAINER","DEXTROSE 5% INJ,PLASTIC CONTAINER",TN101,F,T,45.64,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7101-66,,50X50ML,SODIUM CHLORIDE 0.9% INJ,SODIUM CHLORIDE 0.9% INJ 50ML ADD-V,TN102,F,T,45.64,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7101-67,,50X100ML,SODIUM CHLORIDE 0.9% INJ,SODIUM CHLORIDE 0.9% INJ 100ML ADD-V,TN102,F,T,45.64,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7248-03,,12X500ML,HETASTARCH 6%/NACL 0.9% INJ,HETASTARCH 6%/NACL 0.9% INJ,BL800,F,T,131.34,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7809-22,,12X250ML,DOPAMINE HCL 1.6MG/ML/DEXTROSE 5% INJ,DOPAMINE HCL 1.6MG/ML/DEXTROSE 5% INJ LC,AU100,F,T,63.64,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-7969-05,,12X1000ML,"PLEGISOL SOLN,IRRG","PLEGISOL SOLN,IRRG",IR100,T,T,385.05,02/17/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-8300-10,,10x10ml,BIVALIRUDIN 250MG/VIL INJ,BIVALIRUDIN 250MG/VIL INJ,BL110,F,T,3131.66,11/10/2017,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9043-01,,25X50ML,BUPIVACAINE HCL 0.25%/EPINEPHRINE 1:200000 INJ,BUPIVACAINE HCL 0.25%/EPINEPHRINE 1:200000 IN,CN204,F,T,94.97,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9094-25,,25X5ML,FENTANYL CITRATE 50MCG/ML INJ,FENTANYL CITRATE 50MCG/ML INJ 5ML FTV,CN101,F,T,23.22,02/10/2017,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9094-28,,25X10ML,FENTANYL CITRATE 50MCG/ML INJ,FENTANYL CITRATE 50MCG ML INJ FTV,CN101,F,T,49.75,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9094-31,,25X20ML,FENTANYL CITRATE 50MCG/ML INJ,FENTANYL CITRATE 50MCG/ML INJ FTV,CN101,F,T,70.10,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9094-61,,25X50ML,FENTANYL CITRATE 50MCG/ML INJ,FENTANYL CITRATE 50MCG/ML INJ FTV,CN101,F,T,87.43,06/21/2016,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9157-01,,25X0.5ML,PHYTONADIONE 1MG/0.5ML INJ,VITAMIN K-1 1MG/0.5ML INJ AMP,VT702,F,T,47.49,10/01/2014,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,00409-9158-01,,25X1ML,PHYTONADIONE 10MG/ML INJ,PHYTONADIONE 10MG/ML INJ,VT702,F,T,936.18,03/01/2020,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,61703-0350-38,,5X2ML,METHOTREXATE NA 25MG/ML INJ,METHOTREXATE NA 25MG/ML INJ,AN300,T,T,21.45,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,61703-0408-41,,40ML,METHOTREXATE NA 25MG/ML INJ,METHOTREXATE NA 25MG/ML INJ,AN300,T,T,21.60,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,61703-0421-53,,10X5ML,MULTIVITAMIN INJ,M.V.I. PEDIATRIC INJ SDV,VT801,T,T,55.77,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,61703-0422-83,,5X2VIALS,MULTIVITAMIN INJ,M.V.I. ADULT INJ 2X50ML DUAL MDV,VT801,T,T,565.45,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,61703-0434-82,,10,MULTIVITAMIN INJ,M.V.I. ADULT DUAL SDV 2X50ML,VT801,T,T,41.09,01/01/2021,09/30/2022,FSS,Compliant
V797D-40070,"Hospira Worldwide, LLC",10/01/2014,09/30/2022,76310-0024-25,,10X250ML,"FOSCARNET NA 24MG/ML INJ,IV",FOSCAVIR 24MG/ML INJ,AM800,T,T,3052.47,01/01/2021,09/30/2022,FSS,Compliant
V797D-40071,"Amarin Pharma, Inc.",03/01/2014,02/28/2022,52937-0001-20,,120,ICOSAPENT ETHYL 1GM CAP,VASCEPA 1GM CAP,CV350,T,T,143.57,01/01/2021,02/28/2022,FSS,Compliant
V797D-40071,"Amarin Pharma, Inc.",03/01/2014,02/28/2022,52937-0003-40,,240,ICOSAPENT ETHYL 0.5GM CAP,VASCEPA 500MG CAP,CV350,T,T,143.57,01/01/2021,02/28/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0102-99,,10X100ML,CEFAZOLIN NA 10GM/VIL INJ,CEFAZOLIN NA 10GM/VIL INJ,AM101,F,T,62.81,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0105-10,,25,CEFTRIAXONE NA 500MG/VIL INJ,CEFTRIAXONE NA 500MG/VIL INJ,AM103,F,T,22.36,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0106-10,,25,CEFTRIAXONE NA 1GM/VIL INJ,CEFTRIAXONE NA 1GM/VIL INJ,AM103,F,T,32.66,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0107-20,,25,CEFTRIAXONE NA 2GM/VIL INJ,CEFTRIAXONE NA 2GM/VIL INJ,AM103,F,T,71.61,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0108-99,,1,CEFTRIAXONE NA 10GM/VIL INJ,CEFTRIAXONE NA 10GM/VIL INJ,AM103,F,T,16.03,05/15/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0109-10,,10X10,CEFOXITIN NA 1GM/VIL INJ,CEFOXITIN NA 1GM/VIL INJ,AM102,F,T,32.18,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0110-20,,10X10,CEFOXITIN NA 2GM/VIL INJ,CEFOXITIN NA 2GM/VIL INJ,AM102,F,T,60.33,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0111-99,,10,CEFOXITIN NA 10GM/VIL INJ,CEFOXITIN NA 10GM/VIL INJ 100ML IVPB,AM102,F,T,271.36,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0113-82,,10X100ML,FLUCONAZOLE 2MG/ML INJ,FLUCONAZOLE 2MG/ML INJ,AM700,F,T,36.18,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0113-87,,10X200ML,FLUCONAZOLE 2MG/ML INJ,FLUCONAZOLE 2MG/ML INJ,AM700,F,T,44.22,05/15/2015,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0114-87,,24X200ml,CIPROFLOXACIN/DEXTROSE 5% 400MG/200ML,CIPROFLOXACIN/DEXTROSE 5% 400MG/200ML,AM900,F,T,84.42,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0118-10,,25,CEFUROXIME NA 750MG/VIL INJ,CEFUROXIME NA 750MG/VIL INJ,AM116,F,T,57.29,12/15/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0119-20,,25,CEFUROXIME NA 1.5GM/VIL INJ,CEFUROXIME NA 1.5GM/VIL INJ,AM116,F,T,86.61,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0120-59,,10,CEFUROXIME NA 7.5GM/VIL INJ,CEFUROXIME NA 7.5GM/VIL INJ,AM116,F,T,171.46,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0131-82,,24X100ML,METRONIDAZOLE 5MG/ML (RTU) INJ,METRONIDAZOLE 5MG/ML (RTU) INJ,AM900,F,T,35.18,09/01/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0132-81,,50ML,"LEVOFLOXACIN 5MG/ML/DEXTROSE INJ,BAG,50ML","LEVOFLOXACIN 5MG/ML/DEXTROSE INJ,BAG,50ML",AM900,F,T,54.27,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0132-82,,100ML,"LEVOFLOXACIN 5MG/ML/DEXTROSE INJ,BAG,100ML","LEVOFLOXACIN 5MG/ML/DEXTROSE INJ,BAG,100ML",AM900,F,T,79.36,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0132-83,,50ML,"LEVOFLOXACIN 5MG/ML/DEXTROSE INJ,BAG,150ML","LEVOFLOXACIN 5MG/ML/DEXTROSE INJ,BAG,150ML",AM900,F,T,87.56,03/31/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0134-10,,10,AMPICILLIN NA 250MG/VIL INJ,AMPICILLIN NA 250MG/VIL INJ,AM052,F,T,10.05,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0135-10,,10,AMPICILLIN NA 500MG/VIL INJ,AMPICILLIN NA 500MG/VIL INJ,AM052,F,T,11.56,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0136-10,,10,AMPICILLIN NA 1GM/VIL INJ,AMPICILLIN NA 1GM/VIL INJ,AM052,F,T,21.11,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0137-20,,10,AMPICILLIN NA 2GM/VIL INJ,AMPICILLIN NA 2GM/VIL INJ,AM052,F,T,33.17,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0142-20,,10,AMPICILLIN NA/SULBACTAM NA 1.5GM/VIL INJ,AMPICILLIN NA/SULBACTAM NA 1.5GM/VIL INJ,AM052,F,T,18.09,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0143-30,,10,AMPICILLIN NA/SULBACTAM NA 3GM/VIL INJ,AMPICILLIN NA/SULBACTAM NA 3GM/VIL INJ,AM052,F,T,30.15,03/01/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0144-99,,1,AMPICILLIN NA/SULBACTAM NA 15GM/VIL INJ,AMPICILLIN NA/SULBACTAM NA 15GM/VIL INJ,AM052,F,T,20.05,05/01/2014,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0173-02,,10X2ML,AMIKACIN SO4 250MG/ML INJ,AMIKACIN SO4 250MG/ML INJ,AM300,F,T,56.68,05/15/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0173-04,,10X4ML,AMIKACIN SO4 250MG/ML INJ,AMIKACIN SO4 250MG/ML INJ,AM300,F,T,113.12,05/15/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0179-15,,1,DAPTOMYCIN 350MG/VIL INJ,DAPTOMYCIN 350MG/VIL INJ,AM900,T,T,35.09,02/03/2021,03/31/2022,FSS,Non-Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0179-16,,10X1,DAPTOMYCIN 350MG/VIL INJ,DAPTOMYCIN 350MG/VIL INJ,AM900,T,T,327.71,02/03/2021,03/31/2022,FSS,Non-Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0184-82,,10X100ML,FLUCONAZOLE 2MG/ML INJ,FLUCONAZOLE 2MG/ML INJ,AM700,F,T,36.18,09/07/2018,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0184-87,,10X200ML,FLUCONAZOLE 2MG/ML INJ,FLUCONAZOLE 2MG/ML INJ,AM700,F,T,44.22,09/07/2018,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0185-10,,25X10ML,GANCICLOVIR 500MG/VIL INJ,GANCICLOVIR 500MG/VIL INJ,AM800,F,T,1031.02,09/01/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0185-11,,10ML,GANCICLOVIR 500MG/VIL INJ,GANCICLOVIR 500MG/VIL INJ,AM800,F,T,46.26,10/15/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0241-10,,8X10ML,"BUSULFAN 6MG/ML INJ,VIL,10ML","BUSULFAN 6MG/ML INJ,VIL,10ML",AN100,F,T,777.89,09/01/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0462-74,,2X5ML,"FULVESTRANT 50MG/ML INJ,SYRINGE,5ML","FULVESTRANT 50MG/ML INJ,SYRINGE,5ML",AN500,F,T,841.71,10/15/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0601-03,,3ML,CAFFEINE CITRATE 20MG/ML INJ,CAFFEINE CITRATE 20MG/ML INJ,CN809,F,T,18.59,09/01/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0608-20,,20ML,"PROPOFOL 200MG/20ML INJ,EMULSION","PROPOFOL 200MG/20ML INJ,EMULSION",CN203,F,T,52.76,03/15/2015,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0608-50,,50ML,"PROPOFOL 500MG/50ML INJ,EMULSION","PROPOFOL 500MG/50ML INJ,EMULSION",CN203,F,T,105.53,02/16/2016,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0608-51,,100M L,"PROPOFOL 1000 MG/100ML INJ,EMULSION","PROPOFOL 1000 MG/100ML INJ,EMULSION",CN203,F,T,105.53,03/15/2015,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0652-82,,10X100ML,"ROPIVACAINE HCL 0.5% INJ,BAG,100ML","ROPIVACAINE HCL 0.5% INJ,BAG,100ML",CN204,F,T,282.29,10/15/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0652-87,,10X200ML,"ROPIVACAINE HCL 0.5% INJ,BAG,200ML","ROPIVACAINE HCL 0.5% INJ,BAG,200ML",CN204,F,T,573.80,10/15/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0671-82,,10X100ML,"ROPIVACAINE HCL 0.2% INJ,BAG,100ML","ROPIVACAINE HCL 0.2% INJ,BAG,100ML",CN204,F,T,288.14,10/15/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0671-87,,10X200ML,"ROPIVACAINE HCL 0.2% INJ,BAG,200ML","ROPIVACAINE HCL 0.2% INJ,BAG,200ML",CN204,F,T,491.65,10/15/2020,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0673-76,,10X6ML,"LIDOCAINE HCL 2% JELLY,6ML",GLYDO 2% JELLY,DE700,F,T,37.19,04/20/2015,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0673-77,,10x11ML,"LIDOCAINE HCL 2% JELLY,11ML","GLYDO 2% JELLY,11ML",DE700,F,T,47.74,06/15/2015,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0676-20,,20ML,PENTOBARBITAL NA 50MG/ML INJ,PENTOBARBITAL NA 50MG/ML INJ,CN301,F,T,888.94,05/15/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0676-50,,50ML,PENTOBARBITAL NA 50MG/ML INJ,PENTOBARBITAL NA 50MG/ML INJ,CN301,F,T,1101.51,08/15/2018,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0780-05,,10X5ML,LEVETIRACETAM 100MG/ML INJ,LEVETIRACETAM 100MG/ML INJ,CN400,F,T,68.34,09/01/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0806-01,,10X1ML,HALOPERIDOL 5MG/ML (PF) INJ,HALOPERIDOL 5MG/ML (PF) INJ,CN709,F,T,25.13,09/01/2021,03/31/2022,FSS,Compliant
V797D-40094,"Sagent Pharmaceuticals, Inc.",05/01/2014,03/31/2022,25021-0826-82,,100ML,"ZOLEDRONIC ACID INJ,4MG/100ML","ZOLEDRONIC ACID INJ,4MG/100ML",HS900,T,T,26.37,02/03/2021,03/31/2022,FSS,Compliant
