Contract Number,Vendor Name,Contract Start Date,Contract Stop Date,NDC With Dashes,Sub Item Identifier,Package Description,Generic,Trade Name,VA Class,Covered,Prime Vendor,Price,Price Start Date,Price Stop Date,Price Type
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0646-10,No Data,100X10MLUD,"AMANTADINE HCL 50MG/5ML (SF) SYRUP,10ML",AMANTADINE SYRUP,AM800,F,T,73.49,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0646-16,No Data,473ML,"AMANTADINE HCL 50MG/5ML (SF) SYRUP,10ML",AMANTADINE SYRUP,AM800,F,T,6.22,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0655-04,No Data,118ML,HYDROCODONE 2.5MG/ACETAMINOPHEN 167MG/5ML ELIXIR,HYDROCODONE BITARTRATE & ACETAMINOPHEN ELIXIR,CN101,F,T,3.30,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0655-16,No Data,473ML,HYDROCODONE 2.5MG/ACETAMINOPHEN 167MG/5ML ELIXIR,HYDROCODONE BITARTRATE & ACETAMINOPHEN ELIXIR,CN101,F,T,5.23,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0657-05,No Data,100X5ML,ACETAMINOPHEN 160MG/5ML ELIXIR,ACETAMINOPHEN 160MG/5ML ELIXIR,CN103,F,T,27.96,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0657-11,No Data,100X10.15ML,ACETAMINOPHEN 160MG/5ML ELIXIR,ACETAMINOPHEN 325MG/10.15ML ELIXIR,CN103,F,T,33.44,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0657-21,No Data,100X20.3ML,"ACETAMINOPHEN 650MG/20.3ML (AF & SF) SOLN,ORAL",ACETAMINOPHEN 650MG/20.3ML ELIXIR,CN103,F,T,34.40,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0658-16,No Data,473ML,TRIHEXYPHENIDYL HCL 2MG/5ML ELIXIR,TRIHEXYPHENIDYL HCL 2MG/5ML ELIXIR,AU350,F,T,13.49,01/15/2009,04/01/2017,FSS
V797P-5057B,Abbvie US LLC,03/01/2009,07/31/2017,00074-3799-03,No Data,3,"ADALIMUMAB 40MG/0.8ML INJ,SYRINGE,KIT",HUMIRA PED CROHN'S STARTER PK,MS190,T,T,3059.17,01/01/2017,07/31/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0659-30,No Data,40X30ML,"SORBITOL 70% SOLN,30ML",SORBITOL 70% SOLN,PH000,F,T,24.21,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0671-05,No Data,40X5ML UD,OXYBUTYNIN CL 5MG/5ML SYRUP,OXYBUTYNIN UD SYRUP 5MG/5ML,GU201,F,T,49.39,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0671-16,No Data,480ML,OXYBUTYNIN CL 5MG/5ML SYRUP,OXYBUTYNIN CL SYRUP 5MG/5ML,GU201,F,T,20.67,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0675-16,No Data,480ML,VALPROIC ACID 250MG/5ML SYRUP,VALPROIC ACID 250MG/5ML SYRUP,CN400,F,T,5.49,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0677-16,No Data,480ML,"CITRIC ACID 334MG/K CITRATE 550MG/NA CITRATE 500MG/5ML SOLN,ORAL",TRICITRATES SOLUTION,TN410,F,T,5.66,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0721-04,No Data,120ML,FLUOXETINE HCL 20MG/5ML SOLN,FLUOXETINE HCL 20MG/5ML ORAL SOLN,CN609,F,T,3.20,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0722-08,No Data,240ML,SENNA 176MG/5ML LIQUID,SENNA 176MG/5ML LIQUID,GA204,F,T,6.29,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0727-16,No Data,473ML,RANITIDINE 75MG/5ML SYRUP,RANITIDINE 75MG/5ML SYRUP,GA301,F,T,25.53,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0759-08,No Data,240ML,PREDNISOLONE 15MG/5ML SYRUP,PSP SYRUP,HS051,F,T,10.10,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0766-16,No Data,473ML,"CALCIUM CARBONATE 1250MG/5ML SUSP,ORAL",CALCIUM CARBONATE ORAL SUSP 1250MG/5ML,GA105,F,T,6.44,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0770-01,No Data,12X30ML,"LORAZEPAM 2MG/ML CONC,ORAL","LORAZEPAM 2MG/ML CONC,ORAL",CN302,F,T,8.27,09/30/2011,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0775-04,No Data,120ML,CODEINE 10MG/GUAIFENESIN 100MG/5ML LIQUID,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,RE301,F,T,1.10,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-0775-16,No Data,473ML,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,RE301,F,T,3.16,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1465-15,No Data,100X15ML,POTASSIUM CHLORIDE 20MEQ/15ML LIQUID,POTASSIUM CHLORIDE 20MEQ/15ML LIQUID,TN403,F,T,23.40,01/15/2009,04/01/2017,FSS
V797P-5057B,Abbvie US LLC,03/01/2009,07/31/2017,00074-3799-06,No Data,6,"ADALIMUMAB 40MG/0.8ML INJ,SYRINGE,KIT",HUMIRA PED CROHN'S STARTER PK,MS190,T,T,6550.98,01/01/2017,07/31/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1465-30,No Data,100X30ML,POTASSIUM CHLORIDE 20MEQ/15ML LIQUID,POTASSIUM CHLORIDE 20MEQ/15ML LIQUID,TN403,F,T,25.46,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1576-10,No Data,100X10ML,METOCLOPRAMIDE HCL 5MG/5ML SYRUP,METOCLOPRAMIDE HCL 5MG/5ML SYRUP,AU300,F,T,34.32,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1744-05,No Data,100X5ML,"GUAIFENESIN 100MG/5ML (SF & AF) LIQUID,5ML",GUAIFENESIN 100MG/5ML SYRUP,RE302,F,T,19.31,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1744-10,No Data,100X10ML,GUAIFENESIN 100MG/5ML SYRUP,GUAIFENESIN 100MG/5ML SYRUP,RE302,F,T,21.82,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1744-15,No Data,100X15ML,GUAIFENESIN 100MG/5ML SYRUP,GUAIFENESIN 100MG/5ML SYRUP,RE302,F,T,23.31,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1760-30,No Data,100X30ML UD,"ALUMINUM HYDROXIDE 200MG/MAGNESIUM HYDROX 200MG/5ML SUSP,ORAL,ML",ALUMINUM HYDROXIDE 200MG/MAGNESIUM HYDROX 200,GA103,F,T,36.37,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1761-30,No Data,100X30ML UD,AL OH 200MG/MG OH 200MG/SIMETHICONE 20MG/5ML LIQUID,MAG-AL PLUS LUQUID,GA199,F,T,35.41,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1762-30,No Data,100X30ML UD,AL OH 400MG/MG OH 400MG/SIMETHICONE 25MG/5ML LIQUID,MAG-AL PLUS XS LIQUID,GA199,F,T,39.25,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1775-05,No Data,100X5ML,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,RE301,F,T,26.58,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-1775-10,No Data,100X10ML,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,CODEINE 10MG/GUAIFENESIN 100MG/5ML SYRUP,RE301,F,T,33.66,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4577-15,No Data,100X15ML UD,LACTULOSE 10GM/15ML SYRUP,LACTULOSE 10GM/15ML SYRUP,GA202,F,T,18.35,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4577-30,No Data,40X30ML UD,LACTULOSE 10GM/15ML SYRUP,LACTULOSE 10GM/15ML SYRUP,GA202,F,T,19.34,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4577-35,No Data,100X30ML UD,LACTULOSE 10GM/15ML SYRUP,LACTULOSE 10GM/15ML SYRUP,GA202,F,T,48.36,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4655-05,No Data,100X5ML UD,HYDROCODONE 7.5MG/ACETAMINOPHEN 500MG/5ML LIQ,HYDROCODONE 7.5MG/ACETAMINOPHEN 500MG/5ML LIQ,CN101,F,T,68.66,01/15/2009,04/01/2017,FSS
V797P-5057B,Abbvie US LLC,03/01/2009,07/31/2017,00074-6594-90,No Data,90,LEVOTHYROXINE NA 88MCG TAB (SYNTHROID),SYNTHROID 88MCG TAB,HS851,F,T,8.83,07/18/2016,07/31/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4655-10,No Data,100X10ML,HYDROCODONE 7.5MG/ACETAMINOPHEN 500MG/5ML LIQ,HYDROCODONE 7.5MG/ACETAMINOPHEN 500MG/5ML LIQ,CN101,F,T,76.83,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4655-15,No Data,40X15MLUD,HYDROCODONE 2.5MG/ACETAMINOPHEN 167MG/5ML ELIXIR,HYDROCODONE BITARTRATE & ACETAMINOPHEN ELIXIR,CN101,F,T,84.52,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4675-05,No Data,100X5ML,VALPROIC ACID 250MG/5ML SYRUP,VALPROIC ACID 250MG/5ML SYRUP UD,CN400,F,T,18.38,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4721-05,No Data,40X5ML,FLUOXETINE HCL 20MG/5ML SOLN,FLUOXETINE HCL 20MG/5ML ORAL SOLN UD,CN609,F,T,171.71,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4722-15,No Data,100X15ML UD,SENNA 176MG/5ML LIQUID,SENNA 176MG/5ML LIQUID,GA204,F,T,35.30,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4727-10,No Data,40X10ML,RANITIDINE 75MG/5ML SYRUP,RANITIDINE 75MG/5ML SYRUP UD,GA301,F,T,168.04,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4766-05,No Data,40X5ML,"CALCIUM CARBONATE 1250MG/5ML SUSP,ORAL,UD",CALCIUM CARBONATE ORAL SUSP 1250MG/5ML,GA105,F,T,13.34,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4774-05,No Data,40X5ML,"IBUPROFEN 100MG/5ML SUSP,BTL,5ML",IBUPROFEN 100MG/5ML SUSP,MS102,F,T,19.21,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4776-10,No Data,10ML,"MEGESTROL ACETATE 200MG/5ML SUSP,ORAL","MEGESTROL ACETATE 200MG/5ML SUSP,ORAL",HS800,F,T,138.95,01/15/2009,04/01/2017,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,04/01/2017,00121-4793-20,No Data,40X20ML,"SULFAMETHOXAZOLE 800MG/TRIMETHOPRIM 160MG/20ML SUSP,UD",SULFATRIM 800MG/160MG UD,AM650,F,T,102.29,01/15/2009,04/01/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0103-01,No Data,30ML,"EPINEPHRINE 1MG/ML,NASAL",ADRENALIN NS SOLN 1MG 1 OZ,RE102,F,T,100.03,11/01/2016,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0104-01,No Data,1ML,"TUBERCULIN,PURIFIED PROTEIN DERIVATIVE 5UNT/0.1ML INJ",APLISOL INJECTION,DX300,T,T,32.65,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0104-01,No Data,1ML,"TUBERCULIN,PURIFIED PROTEIN DERIVATIVE 5UNT/0.1ML INJ",APLISOL INJECTION,DX300,T,T,59.27,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0104-05,No Data,5ML,"TUBERCULIN,PURIFIED PROTEIN DERIVATIVE 5UNT/0.1ML INJ",APLISOL INJECTION,DX300,T,T,125.82,01/01/2017,01/31/2017,Big4
V797P-5065B,Richmond Pharmaceuticals Inc.,05/01/2009,04/30/2017,54738-0548-50,No Data,50,ACETAMINOPHEN 325MG TAB,ACETAMINOPHEN 325MG TAB,CN103,F,T,0.55,03/11/2015,04/30/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0104-05,No Data,5ML,"TUBERCULIN,PURIFIED PROTEIN DERIVATIVE 5UNT/0.1ML INJ",APLISOL INJECTION,DX300,T,T,230.86,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0105-01,No Data,1,METHOHEXITAL NA 500MG/VIL INJ,BREVITAL SODIUM 500MG INJ MDV,CN202,T,T,37.99,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0105-01,No Data,1,METHOHEXITAL NA 500MG/VIL INJ,BREVITAL SODIUM 500MG INJ MDV,CN202,T,T,44.47,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0106-01,No Data,50,METHOHEXITAL NA 2.5GM/VIL INJ,BREVITAL SODIUM 2.5GM/50ML INJ VIAL,CN202,T,T,115.17,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0106-01,No Data,50,METHOHEXITAL NA 2.5GM/VIL INJ,BREVITAL SODIUM 2.5GM/50ML INJ VIAL,CN202,T,T,115.17,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0107-01,No Data,10ml,COLISTIMETHATE NA 150MG/VIL INJ,COLY-MYCIN-M PARENTERAL,AM900,T,T,8.32,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0107-01,No Data,10ml,COLISTIMETHATE NA 150MG/VIL INJ,COLY-MYCIN-M PARENTERAL,AM900,T,T,11.77,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0107-06,No Data,10ml,COLISTIMETHATE NA 150MG/VIL,COLY-MYCIN-M PARENTERAL,AM900,T,T,61.38,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0107-06,No Data,10ml,COLISTIMETHATE NA 150MG/VIL,COLY-MYCIN-M PARENTERAL,AM900,T,T,74.31,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0108-01,No Data,5ML,"COLISTIN 3MG/HC 1%/N-MYCIN 3.3MG/ML SUSP,OTIC",COLY-MYCIN-S OTIC,OT250,T,T,25.51,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0108-01,No Data,5ML,"COLISTIN 3MG/HC 1%/N-MYCIN 3.3MG/ML SUSP,OTIC",COLY-MYCIN-S OTIC,OT250,T,T,26.23,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0109-01,No Data,10ML,"COLISTIN 3MG/HC 1%/N-MYCIN 3.3MG/THONZONIUM 0.5MG/ML SUSP,OTIC",CORTISPORIN TC OTIC SUSP,OT250,T,T,107.31,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0109-01,No Data,10ML,"COLISTIN 3MG/HC 1%/N-MYCIN 3.3MG/THONZONIUM 0.5MG/ML SUSP,OTIC",CORTISPORIN TC OTIC SUSP,OT250,T,T,157.96,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0110-01,No Data,5ML,ESTRADIOL VALERATE 10MG/ML INJ (IN OIL),DELESTROGEN 10MG/ML INJ 5ML VIAL,HS300,T,T,74.51,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0110-01,No Data,5ML,ESTRADIOL VALERATE 10MG/ML INJ (IN OIL),DELESTROGEN 10MG/ML INJ 5ML VIAL,HS300,T,T,74.51,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0111-01,No Data,5ML,ESTRADIOL VALERATE 20MG/ML INJ (IN OIL),DELESTROGEN 20MG/ML INJ 5ML VIAL,HS300,T,T,93.97,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0111-01,No Data,5ML,ESTRADIOL VALERATE 20MG/ML INJ (IN OIL),DELESTROGEN 20MG/ML INJ 5ML VIAL,HS300,T,T,93.97,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0112-01,No Data,5ML,ESTRADIOL VALERATE 40MG/ML INJ (IN OIL),DELESTROGEN 40MG/ML INJ 5ML VIAL,HS300,T,T,177.27,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0112-01,No Data,5ML,ESTRADIOL VALERATE 40MG/ML INJ (IN OIL),DELESTROGEN 40MG/ML INJ 5ML VIAL,HS300,T,T,177.27,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0113-10,No Data,10X20ML,KETAMINE HCL 10MG/ML INJ,KETALAR 10MG/ML INJ,CN203,T,T,118.03,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0113-10,No Data,10X20ML,KETAMINE HCL 10MG/ML INJ,KETALAR 10MG/ML INJ,CN203,T,T,154.89,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0114-10,No Data,10X10ML,KETAMINE HCL 50MG/ML INJ,KETALAR 50MG/ML INJ,CN203,T,T,32.00,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0114-10,No Data,10X10ML,KETAMINE HCL 50MG/ML INJ,KETALAR 50MG/ML INJ,CN203,T,T,40.07,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0115-10,No Data,10X5ML,KETAMINE HCL 100MG/ML INJ,KETALAR 100MG/ML INJ,CN203,T,T,66.31,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0115-10,No Data,10X5ML,KETAMINE HCL 100MG/ML INJ,KETALAR 100MG/ML INJ,CN203,T,T,83.52,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0116-01,No Data,1ML,OXYTOCIN 10UNT/ML INJ,PITOCIN 10UNT/ML INJ MDV,GU600,T,T,6.69,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0116-01,No Data,1ML,OXYTOCIN 10UNT/ML INJ,PITOCIN 10UNT/ML INJ MDV,GU600,T,T,9.31,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0116-02,No Data,25X10ML,OXYTOCIN 10UNT/ML INJ,PITOCIN 10UNT/ML 10ML MDV,GU600,T,T,125.32,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0116-02,No Data,25X10ML,OXYTOCIN 10UNT/ML INJ,PITOCIN 10UNT/ML 10ML MDV,GU600,T,T,153.47,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0116-25,No Data,25X1ML,OXYTOCIN 10UNT/ML INJ,PITOCIN 10U/ML 1ML SDV,GU600,T,T,23.70,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0116-25,No Data,25X1ML,OXYTOCIN 10UNT/ML INJ,PITOCIN 10U/ML 1ML SDV,GU600,T,T,36.86,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0118-01,No Data,20ML,TRIMETHOBENZAMIDE HCL 100MG/ML INJ 20ML,TIGAN 100MG/ML INJ 20ML,GA605,T,T,95.26,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0118-01,No Data,20ML,TRIMETHOBENZAMIDE HCL 100MG/ML INJ 20ML,TIGAN 100MG/ML INJ 20ML,GA605,T,T,95.26,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0119-25,No Data,25X2ML,TRIMETHOBENZAMIDE HCL 100MG/ML INJ  2ML,TIGAN 100MG/ML INJ   2ML,GA605,T,T,277.81,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0119-25,No Data,25X2ML,TRIMETHOBENZAMIDE HCL 100MG/ML INJ  2ML,TIGAN 100MG/ML INJ   2ML,GA605,T,T,277.81,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0120-01,No Data,1ML,LIOTHYRONINE NA 10MCG/ML INJ,TRIOSTAT 10MCG/ML INJ 1ML VIAL,HS851,T,T,224.14,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0120-01,No Data,1ML,LIOTHYRONINE NA 10MCG/ML INJ,TRIOSTAT 10MCG/ML INJ 1ML VIAL,HS851,T,T,251.15,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0120-06,No Data,6X1ML,LIOTHYRONINE NA 10MCG/ML INJ,TRIOSTAT 10MCG/ML INJ 1ML VIAL,HS851,T,T,1155.94,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0120-06,No Data,6X1ML,LIOTHYRONINE NA 10MCG/ML INJ,TRIOSTAT 10MCG/ML INJ 1ML VIAL,HS851,T,T,1470.15,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0123-06,No Data,70ML,DANTROLENE NA 20MG/VIL INJ,DANTRIUM IV 20MG 70ML VIAL,MS200,T,T,51.22,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0123-06,No Data,70ML,DANTROLENE NA 20MG/VIL INJ,DANTRIUM IV 20MG 70ML VIAL,MS200,T,T,58.88,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0124-01,No Data,100,DANTROLENE NA 25MG CAP,DANTRIUM  NA 25MG CAP,MS200,T,T,70.76,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0124-01,No Data,100,DANTROLENE NA 25MG CAP,DANTRIUM  NA 25MG CAP,MS200,T,T,73.48,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0125-01,No Data,100,DANTROLENE NA 50MG CAP,DANTRIUM NA 50MG CAP,MS200,T,T,102.29,01/01/2017,01/31/2017,Big4
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0125-01,No Data,100,DANTROLENE NA 50MG CAP,DANTRIUM NA 50MG CAP,MS200,T,T,112.47,01/01/2017,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0129-01,No Data,1ML,FLUPHENAZINE DECANOATE 25MG/ML INJ,FLUPHENAZINE DECANOATE 25MG/ML INJ,CN701,F,T,99.50,10/14/2016,01/31/2017,FSS
V797P-5046B,"Par Sterile Products, LLC",01/01/2009,01/31/2017,42023-0131-01,No Data,10ML,COLISTIMETHATE NA 150MG/VIL INJ,COLISTIMETHATE NA 150MG/VIL INJ,AM900,T,T,7.38,01/01/2017,01/31/2017,Big4
